288.917	1731.51
290.719	1943.39
292.518	1982.29
294.319	2110.53
296.119	2236.88
297.917	2361.28
299.717	2207.3
301.514	2431.46
303.313	2537.82
305.11	2530.6
306.909	2501.55
308.705	2636.84
310.502	2753.64
312.298	2831.44
314.095	2712.09
315.889	2736.19
317.685	2913.78
319.479	2876.58
321.275	2886.44
323.068	2938.08
324.863	2918.47
326.656	2967.72
328.45	3123.42
330.242	3093.79
332.035	3093.64
333.826	3031.69
335.619	3217.77
337.41	3259.39
339.2	3308.12
340.991	3407.24
342.781	3492.07
344.572	3585.01
346.361	3502.59
348.149	3658.19
349.939	3714.05
351.727	3833.54
353.514	3858
355.303	3846.38
357.089	3922.14
358.878	4091.52
360.664	3993.86
362.449	4233.98
364.237	4336.84
366.021	4263.86
367.806	4549.58
369.59	4585.4
371.376	4619.81
373.159	4756.33
374.943	4766
376.727	4948.16
378.51	5176.83
380.292	5076.26
382.074	5084.95
383.857	5218.62
385.638	5392.64
387.419	5323.4
389.199	5521.64
390.982	5483.3
392.761	5686.28
394.541	5683.54
396.32	5843.74
398.098	5919.85
399.879	5967.96
401.657	6094.89
403.434	6047.93
405.211	6264.65
406.988	6315.08
408.765	6303.26
410.543	6313.8
412.319	6623.14
414.095	6557.62
415.87	6670.73
417.645	6686.92
419.419	6744.44
421.194	6885.56
422.967	6835.69
424.743	6913.18
426.516	7183.52
428.289	7137.44
430.061	7249.08
431.834	7479.02
433.605	7417.24
435.377	7601.08
437.148	7413.39
438.919	7754.01
440.689	7763.47
442.459	7819.49
444.229	7931.57
445.998	7869.75
447.767	8131.48
449.536	8114.78
451.305	8252.97
453.073	8402.55
454.84	8396.77
456.608	8413.79
458.375	8590.91
460.141	8519.07
461.908	8529.9
463.674	8633.36
465.439	8662.71
467.205	8689.67
468.97	8752.26
470.734	8897.04
472.499	8851.77
474.26	8909.56
476.024	8862.38
477.787	8919.71
479.55	8978.95
481.313	9098.99
483.075	9131.6
484.837	9183.22
486.599	9178.76
488.36	9232.27
490.119	9140.35
491.879	8994.78
493.64	9043.99
495.4	9011
497.159	8936.2
498.916	8673.23
500.675	8577.51
502.434	8389.14
504.192	8201.72
505.95	7995.77
507.705	7790.25
509.462	7627.52
511.219	7287.57
512.976	7089.2
514.73	6900.29
516.486	6684.32
518.241	6436.52
519.996	6374.48
521.749	6043.97
523.504	5887.37
525.258	5712.24
527.012	5462.98
528.763	5347.19
530.516	5228.11
532.269	5089.06
534.019	4958.06
535.772	4785.74
537.523	4754.53
539.273	4523.26
541.024	4381.81
542.775	4360.56
544.523	4255.65
546.273	4203.51
548.021	4109.52
549.77	4104.87
551.52	4066.49
553.266	3863.69
555.015	3800.11
556.761	3823.44
558.509	3634.43
560.256	3540.91
562.001	3625.52
563.748	3575.22
565.492	3404.21
567.238	3466.03
568.982	3340.62
570.727	3403.37
572.471	3250.39
574.215	3207.67
575.958	3128.8
577.702	3036.17
579.444	2954.91
581.187	2949.22
582.928	2881.73
584.671	2766.76
586.411	2682.15
588.153	2606.13
589.893	2515.81
591.634	2573.28
593.374	2414.06
595.114	2407.38
596.853	2245.77
598.591	2259
600.331	2141.13
602.068	2098.29
603.807	1924.34
605.544	1800.72
607.28	1755.96
609.018	1663.72
610.754	1584.74
612.492	1475.39
614.227	1348.41
615.961	1201.48
617.698	1198.53
619.432	1132.83
621.166	1014.86
622.901	944.431
624.634	930.026
626.367	842.449
628.101	763.927
629.834	768.51
631.565	658.588
633.297	655.559
635.03	642.104
636.761	600.106
638.491	533.873
640.221	488.063
641.953	466.511
643.683	435.895
645.412	403.373
647.141	310.033
648.871	323.618
650.599	309.61
652.327	243.334
654.055	286.803
655.782	202.938
657.51	224.574
659.237	187.734
660.963	188.423
662.689	202.409
664.415	133.722
666.14	127.744
667.865	160.719
669.591	138.132
671.315	45.195
673.039	125.189
674.763	73.0998
676.486	64.239
678.209	86.2551
679.931	19.8968
681.654	129.322
683.376	-0.710797
685.097	115.831
686.82	45.2075
688.541	73.3694
690.262	69.2183
691.982	-67.0163
693.702	41.4462
695.422	65.2333
697.141	110.869
698.86	32.0225
700.579	9.70619
702.297	81.93
704.015	68.6281
705.733	10.1873
707.45	128.634
709.167	7.41929
710.884	43.9363
712.6	60.0225
714.316	64.2288
716.03	85.5239
717.745	1.83221
719.46	30.7378
721.175	30.1843
722.89	92.818
724.604	59.9538
726.317	35.164
728.031	10.3729
729.744	91.5272
731.457	62.9306
733.167	65.2013
734.879	95.0385
736.591	115.371
738.303	88.6668
740.014	117.073
741.725	100.341
743.435	65.5543
745.143	168.532
746.853	185.052
748.563	188.742
750.272	215.71
751.981	196.591
753.687	249.198
755.396	281.861
757.104	322.124
758.811	237.432
760.516	365.572
762.223	397.277
763.93	411.876
765.636	499.638
767.34	538.926
769.046	477.503
770.751	494.944
772.454	597.889
774.159	603.449
775.863	604.256
777.568	757.093
779.269	711.323
780.973	747.756
782.674	801.279
784.377	802.075
786.079	845.154
787.779	846.884
789.481	936.518
791.182	883.62
792.882	930.479
794.582	791.108
796.281	800.905
797.981	934.239
799.681	925.99
801.379	814.155
803.078	876.217
804.775	822.339
806.473	768.948
808.17	737.397
809.867	777.596
811.565	726.574
813.26	703.569
814.957	709.08
816.652	620.981
818.348	597.506
820.043	560.24
821.738	496.378
823.432	486.188
825.127	378.137
826.819	440.158
828.514	326.403
830.206	287.699
831.898	290.802
833.591	192.243
835.283	120.276
836.975	90.1274
838.666	68.5172
840.358	39.7903
842.048	56.6587
843.738	-12.4682
845.429	1.08383
847.118	-65.1971
848.806	22.4541
850.497	21.7466
852.185	40.6518
853.874	43.2231
855.562	36.7582
857.249	65.4495
858.937	124.554
860.624	272.019
862.31	194.283
863.996	362.649
865.683	356.185
867.368	443.781
869.053	529.001
870.74	565.766
872.424	679.015
874.108	770.881
875.791	831.391
877.476	893.331
879.159	1058.36
880.842	1129.79
882.524	1191.25
884.208	1294.99
885.89	1417.73
887.571	1467.3
889.252	1532.55
890.933	1715.63
892.615	1827.92
894.295	1931.17
895.975	1991.67
897.655	2071.64
899.334	2124.05
901.013	2245.36
902.691	2399.91
904.371	2452.33
906.049	2549.4
907.727	2621.76
909.404	2678.92
911.081	2870.06
912.757	2942.42
914.434	2977.72
916.11	3064.32
917.785	3283.01
919.461	3265.57
921.136	3365.95
922.813	3354.69
924.487	3394.74
926.161	3585.86
927.835	3681.01
929.508	3769.04
931.181	3633.76
932.854	3785.92
934.527	3968.01
936.199	3875.02
937.871	3991.54
939.543	4017.79
941.214	4140.02
942.883	4075.52
944.554	4110.79
946.224	4111.86
947.894	4148.08
949.564	4221.36
951.233	4238.58
952.902	4312.81
954.571	4246.41
956.239	4347.24
957.908	4358.28
959.576	4451.98
961.241	4386.51
962.908	4460.73
964.575	4417.6
966.242	4430.53
967.908	4438.23
969.574	4381.32
971.24	4444.61
972.903	4546.37
974.568	4514.64
976.233	4457.72
977.897	4530.5
979.562	4497.34
981.223	4369.62
982.887	4438.12
984.55	4398.3
986.213	4439.72
987.874	4436.48
989.536	4418.51
991.198	4325.47
992.859	4412.97
994.519	4442.98
996.18	4429.28
997.841	4410.35
999.499	4349.61
1001.16	4353.49
1002.82	4326.48
1004.48	4379.29
1006.14	4468.2
1007.79	4404.6
1009.45	4372.83
1011.11	4426.59
1012.77	4325.94
1014.42	4252.35
1016.08	4281.87
1017.74	4320.9
1019.39	4229.26
1021.05	4231.69
1022.7	4285.91
1024.36	4210.9
1026.01	4187.2
1027.67	4250.91
1029.32	4298.48
1030.97	4160.74
1032.63	4171.25
1034.28	4173.19
1035.93	4180.84
1037.59	4160.93
1039.24	4211.81
1040.89	4030.84
1042.54	4132.55
1044.19	4083.65
1045.84	4107.93
1047.49	4068.05
1049.14	4006.33
1050.79	3956.95
1052.44	3980.26
1054.09	3897.15
1055.74	3904.79
1057.39	3877.26
1059.04	3806.01
1060.69	3803.19
1062.33	3719.6
1063.98	3718.2
1065.63	3631.28
1067.27	3639.85
1068.92	3527.75
1070.57	3502.58
1072.21	3369.1
1073.86	3355.81
1075.5	3362
1077.15	3285.53
1078.79	3316.9
1080.43	3258.94
1082.08	3225.7
1083.72	3132.58
1085.36	3074.63
1087.01	3019.99
1088.65	2933.06
1090.29	3018.58
1091.93	2864.65
1093.58	2872.25
1095.22	2817.61
1096.86	2773.43
1098.5	2843.26
1100.14	2779.12
1101.78	2634.69
1103.42	2647.5
1105.06	2641.32
1106.7	2563.86
1108.34	2551.03
1109.97	2562.42
1111.61	2461.68
1113.25	2496.83
1114.89	2453.1
1116.52	2333.35
1118.16	2456.39
1119.8	2412.66
1121.43	2388.89
1123.07	2299.07
1124.7	2320.9
1126.34	2279.06
1127.97	2248.15
1129.61	2239.57
1131.24	2208.66
1132.87	2121.21
1134.51	2065.13
1136.14	2098.35
1137.78	2045.1
1139.41	2022.26
1141.04	2066.41
1142.67	1989.4
1144.3	1907.17
1145.93	1935.64
1147.57	1971.23
1149.2	1922.73
1150.83	1848.09
1152.46	1812.89
1154.09	1821.87
1155.72	1777.63
1157.35	1719.62
1158.97	1677.29
1160.6	1747.07
1162.23	1560.78
1163.86	1630.09
1165.48	1624.8
1167.11	1574.39
1168.74	1559.6
1170.37	1481.63
1171.99	1437.86
1173.62	1519.51
1175.24	1443.91
1176.87	1390.62
1178.49	1390.08
1180.12	1263.64
1181.74	1311.56
1183.37	1303.89
1184.99	1333.75
1186.61	1155.03
1188.24	1161.61
1189.86	1129.23
1191.48	1164.31
1193.11	1065.42
1194.73	1044.43
1196.35	1087.11
1197.97	974.904
1199.59	943.467
1201.21	925.798
1202.83	901.484
1204.45	859.591
1206.07	823.873
1207.69	831.379
1209.31	799.46
1210.93	725.729
1212.55	699.5
1214.16	646.197
1215.78	732.573
1217.4	653.604
1219.02	626.903
1220.63	580.246
1222.25	521.704
1223.87	540.133
1225.48	451.182
1227.1	441.103
1228.71	423.897
1230.33	382.927
1231.94	394.699
1233.56	303.366
1235.17	283.779
1236.78	286.046
1238.4	258.848
1240.01	257.786
1241.62	232.961
1243.24	163.483
1244.85	209.446
1246.46	144.24
1248.07	145.066
1249.68	166.803
1251.29	140.07
1252.9	108.117
1254.51	103.712
1256.12	106.439
1257.73	74.9508
1259.34	129.937
1260.95	80.3925
1262.56	55.084
1264.17	113.385
1265.78	77.1394
1267.39	90.3109
1268.99	66.4152
1270.6	52.9785
1272.21	84.1928
1273.81	97.3518
1275.42	101.49
1277.03	41.0061
1278.63	0
1280.24	77.4876
1281.84	67.0752
1283.45	43.8347
1285.05	18.2225
1286.65	35.8389
1288.26	57.2554
1289.86	37.8175
1291.47	44.979
1293.07	120.555
1294.67	53.6044
1296.27	73.1163
1297.87	104.505
1299.48	80.3064
1301.08	90.319
1302.68	99.3759
1304.28	73.274
1305.88	82.3293
1307.48	96.6097
1309.08	91.4152
1310.68	72.9122
1312.28	106.669
1313.88	91.4903
1315.47	66.8084
1317.07	64.4605
1318.67	99.6401
1320.27	69.2547
1321.87	10.3963
1323.46	47.4281
1325.06	63.5556
1326.66	92.511
1328.25	47.3506
1329.85	74.8798
1331.44	53.9501
1333.04	54.8752
1334.63	29.1949
1336.23	93.7839
1337.82	63.3528
1339.42	11.0672
1341.01	63.3041
1342.6	93.6867
1344.2	71.8081
1345.79	36.6269
1347.38	68.9102
1348.97	9.02415
1350.57	50.8099
1352.16	73.1168
1353.75	3.25403
1355.34	41.2395
1356.93	31.7151
1358.52	66.8504
1360.11	-5.38735
1361.7	44.0015
1363.29	24.0254
1364.88	24.4789
1366.47	23.9836
1368.05	-8.34444
1369.64	61.4744
1371.23	-5.53582
1372.82	4.89578
1374.41	-36.9336
1375.99	28.6101
1377.58	1.03395
1379.16	74.1809
1380.75	18.0991
1382.34	66.5398
1383.92	55.5932
1385.51	-8.56483
1387.09	44.6276
1388.68	8.50196
1390.26	50.2921
1391.85	69.2777
1393.43	29.3508
1395.01	32.1845
1396.59	57.3468
1398.18	61.6048
1399.76	79.6411
1401.34	25.463
1402.92	49.2009
1404.51	7.37475
1406.09	61.5204
1407.67	31.0971
1409.25	79.5408
1410.83	45.7933
1412.41	28.1983
1413.99	49.5619
1415.57	31.9682
1417.15	74.7116
1418.72	49.9908
1420.3	72.3064
1421.88	-23.2044
1423.46	78.4526
1425.04	95.0673
1426.61	57.0445
1428.19	29
1429.77	55.5916
1431.34	85.5086
1432.92	43.2118
1434.5	-26.1668
1436.07	114.451
1437.65	81.1803
1439.22	46.4855
1440.8	49.3232
1442.37	97.2966
1443.94	89.6822
1445.52	60.2145
1447.09	78.2559
1448.66	83.4709
1450.24	41.1747
1451.81	122.407
1453.38	80.1106
1454.95	64.8969
1456.52	94.343
1458.09	112.386
1459.66	137.556
1461.24	103.338
1462.81	91.4511
1464.38	41.5559
1465.95	39.1702
1467.51	151.285
1469.08	72.4083
1470.65	103.281
1472.22	75.2417
1473.79	122.267
1475.36	163.118
1476.92	93.2699
1478.49	103.713
1480.06	88.9775
1481.63	124.603
1483.19	102.265
1484.76	99.8819
1486.32	130.281
1487.89	93.6918
1489.46	64.703
1491.02	112.682
1492.58	113.151
1494.15	110.769
1495.71	110.287
1497.28	101.729
1498.84	39.9605
1500.4	70.3617
1501.97	93.1613
1503.53	109.784
1505.09	58.943
1506.65	85.069
1508.21	111.67
1509.78	63.6804
1511.34	140.168
1512.9	91.2282
1514.46	65.5678
1516.02	0
1517.58	104.971
1519.14	83.5644
1520.7	44.1049
1522.26	72.1102
1523.81	41.2035
1525.37	13.1477
1526.93	103.393
1528.49	64.8855
1530.05	85.7664
1531.6	59.1377
1533.16	54.8393
1534.72	35.8129
1536.27	27.2393
1537.83	30.5439
1539.38	11.5187
1540.94	47.606
1542.49	51.8617
1544.05	16.6847
1545.6	16.1906
1547.16	19.9726
1548.71	0
1550.27	7.52113
1551.82	41.648
1553.37	34.4412
1554.93	78.0703
1556.48	33.806
1558.03	73.6362
1559.58	83.5337
1561.13	82.0291
1562.68	51.5435
1564.24	51.4644
1565.79	66.1139
1567.34	103.093
1568.89	69.2837
1570.44	62.5541
1571.99	44.422
1573.53	76.6513
1575.08	88.4511
1576.63	25.6613
1578.18	19.4077
1579.73	107.225
1581.28	57.2619
1582.82	38.1824
1584.37	94.1679
1585.92	59.884
1587.46	83.563
1589.01	29.8015
1590.56	68.2089
1592.1	31.0753
1593.65	95.1399
1595.19	78.9112
1596.74	56.0312
1598.28	34.1027
1599.83	16.4492
1601.37	30.1527
1602.91	82.816
1604.46	39.9826
1606	0
1607.54	21.3947
1609.09	31.3855
1610.63	24.2747
1612.17	57.0709
1613.71	94.6202
1615.25	25.7451
1616.79	47.6148
1618.33	50.4821
1619.87	49.5475
1621.41	22.009
1622.95	49.1058
1624.49	46.273
1626.03	26.8103
1627.57	41.5568
1629.11	64.854
1630.65	76.2752
1632.19	46.8365
1633.72	43.055
1635.26	11.2412
1636.8	55.4457
1638.34	68.7685
1639.87	112.497
1641.41	61.2063
1642.95	18.4663
1644.48	76.925
1646.02	62.2184
1647.55	0
1649.09	23.6171
1650.62	80.4901
1652.16	106.008
1653.69	44.1075
1655.22	83.4022
1656.76	47.6325
1658.29	26.5911
1659.82	54.0092
1661.35	97.1069
1662.89	43.2842
1664.42	79.2557
1665.95	55.3635
1667.48	47.6262
1669.01	75.0464
1670.54	60.1818
1672.07	41.5176
1673.6	94.594
1675.13	29.8456
1676.66	22.1094
1678.19	1.06921
1679.72	69.3498
1681.25	44.0353
1682.78	33.9246
1684.31	59.4464
1685.84	10.8513
1687.36	91.4854
1688.89	75.1991
1690.42	0
1691.94	80.7404
1693.47	44.6062
1695	76.887
1696.52	22.6993
1698.05	31.7008
1699.57	63.9803
1701.1	35.9245
1702.62	62.0305
1704.15	53.9296
1705.67	33.9515
1707.2	115.646
1708.72	65.2616
1710.24	77.5917
1711.77	39.5608
1713.29	88.4743
1714.81	62.7972
1716.33	60.4001
1717.86	67.9809
1719.38	28.0514
1720.9	0
1722.42	54.8453
1723.94	118.718
1725.46	8.22892
1726.98	37.8954
1728.5	72.3174
1730.02	43.0721
1731.54	53.7362
1733.06	86.7307
1734.58	0
1736.1	25.4637
1737.61	49.0274
1739.13	22.231
1740.65	67.6543
1742.17	0
1743.68	7.78699
1745.2	78.2879
1746.72	24.3135
1748.23	25.4516
1749.75	71.2551
1751.26	18.233
1752.78	39.3277
1754.3	52.8215
1755.81	27.3634
1757.32	0
1758.84	18.2471
